chat_sample, dataset_origin
"[INST] ¿Podrías darme una tarea cron que se active cada 10 minutos durante las horas impares del día? [/INST] La expresión cron es */10 1-23/2 * * *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se ejecute a las 8:00 AM los días 10 y 20 de cada mes. [/INST] La expresión cron es 0 8 10,20 * *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se ejecute todos los días a las 6:30 AM. [/INST] La expresión cron es 30 6 * * *.[/END]", gestorjobs
"[INST] Proporcióname una tarea cron que se active cada 45 minutos los martes y jueves. [/INST] La expresión cron es */45 * * * 2,4.[/END]", gestorjobs
"[INST] Necesito una tarea cron que se ejecute cada año el 1 de enero a las 12:00 PM. ¿Cómo se configura en cron? [/INST] La expresión cron es 0 12 1 1 *.[/END]", gestorjobs
"[INST] ¿Puedes darme una tarea cron que se ejecute cada 20 minutos durante los meses de marzo, abril y mayo? [/INST] La expresión cron es */20 * * 3-5 *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se active cada hora los días impares de cada mes. [/INST] La expresión cron es 0 * 1-31/2 * *.[/END]", gestorjobs
"[INST] ¿Podrías proporcionarme una tarea cron que se ejecute todos los días a las 11:15 PM? [/INST] La expresión cron es 15 23 * * *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se active cada 2 horas los fines de semana. [/INST] La expresión cron es 0 */2 * * 6,7.[/END]", gestorjobs
"[INST] Proporcióname una tarea cron que se ejecute a las 5:00 PM los días 15 de cada mes. [/INST] La expresión cron es 0 17 15 * *.[/END]", gestorjobs
"[INST] ¿Podrías darme una tarea cron que se active cada 10 minutos durante las horas pares del día? [/INST] La expresión cron es */10 */2 * * *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se ejecute a las 9:00 AM los días 5 y 25 de cada mes. [/INST] La expresión cron es 0 9 5,25 * *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se ejecute todos los días a las 7:45 AM. [/INST] La expresión cron es 45 7 * * *.[/END]", gestorjobs
"[INST] Proporcióname una tarea cron que se active cada 20 minutos los lunes, miércoles y viernes. [/INST] La expresión cron es */20 * * * 1,3,5.[/END]", gestorjobs
"[INST] Necesito una tarea cron que se ejecute cada año el 1 de enero a las 3:30 AM. ¿Cómo se configura en cron? [/INST] La expresión cron es 30 3 1 1 *.[/END]", gestorjobs
"[INST] ¿Puedes darme una tarea cron que se ejecute cada 15 minutos durante los meses de junio, julio y agosto? [/INST] La expresión cron es */15 * * 6-8 *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se active cada hora los días pares de cada mes. [/INST] La expresión cron es 0 * 2-31/2 * *.[/END]", gestorjobs
"[INST] ¿Podrías proporcionarme una tarea cron que se ejecute todos los días a las 10:45 PM? [/INST] La expresión cron es 45 22 * * *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se active cada 3 horas los sábados y domingos. [/INST] La expresión cron es 0 */3 * * 6,7.[/END]", gestorjobs
"[INST] Proporcióname una tarea cron que se ejecute a las 6:00 PM los días 15 de cada mes. [/INST] La expresión cron es 0 18 15 * *.[/END]", gestorjobs
"[INST] ¿Podrías darme una tarea cron que se active cada 10 minutos durante las horas impares del día? [/INST] La expresión cron es */10 1-23/2 * * *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se ejecute a las 8:30 AM los días 10 y 20 de cada mes. [/INST] La expresión cron es 30 8 10,20 * *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se ejecute todos los días a las 5:30 AM. [/INST] La expresión cron es 30 5 * * *.[/END]", gestorjobs
"[INST] Proporcióname una tarea cron que se active cada 45 minutos los martes y jueves. [/INST] La expresión cron es */45 * * * 2,4.[/END]", gestorjobs
"[INST] Necesito una tarea cron que se ejecute cada año el 1 de enero a las 12:00 PM. ¿Cómo se configura en cron? [/INST] La expresión cron es 0 12 1 1 *.[/END]", gestorjobs
"[INST] ¿Puedes darme una tarea cron que se ejecute cada 20 minutos durante los meses de marzo, abril y mayo? [/INST] La expresión cron es */20 * * 3-5 *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se active cada hora los días impares de cada mes. [/INST] La expresión cron es 0 * 1-31/2 * *.[/END]", gestorjobs
"[INST] ¿Podrías proporcionarme una tarea cron que se ejecute todos los días a las 11:15 PM? [/INST] La expresión cron es 15 23 * * *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se active cada 2 horas los fines de semana. [/INST] La expresión cron es 0 */2 * * 6,7.[/END]", gestorjobs
"[INST] Proporcióname una tarea cron que se ejecute a las 5:00 PM los días 15 de cada mes. [/INST] La expresión cron es 0 17 15 * *.[/END]", gestorjobs
"[INST] ¿Podrías darme una tarea cron que se active cada 10 minutos durante las horas pares del día? [/INST] La expresión cron es */10 */2 * * *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se ejecute a las 9:00 AM los días 5 y 25 de cada mes. [/INST] La expresión cron es 0 9 5,25 * *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se ejecute todos los días a las 7:45 AM. [/INST] La expresión cron es 45 7 * * *.[/END]", gestorjobs
"[INST] Proporcióname una tarea cron que se active cada 20 minutos los lunes, miércoles y viernes. [/INST] La expresión cron es */20 * * * 1,3,5.[/END]", gestorjobs
"[INST] Necesito una tarea cron que se ejecute cada año el 1 de enero a las 3:30 AM. ¿Cómo se configura en cron? [/INST] La expresión cron es 30 3 1 1 *.[/END]", gestorjobs
"[INST] ¿Puedes darme una tarea cron que se ejecute cada 15 minutos durante los meses de junio, julio y agosto? [/INST] La expresión cron es */15 * * 6-8 *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se active cada hora los días pares de cada mes. [/INST] La expresión cron es 0 * 2-31/2 * *.[/END]", gestorjobs
"[INST] ¿Podrías proporcionarme una tarea cron que se ejecute todos los días a las 10:45 PM? [/INST] La expresión cron es 45 22 * * *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se active cada 3 horas los sábados y domingos. [/INST] La expresión cron es 0 */3 * * 6,7.[/END]", gestorjobs
"[INST] Proporcióname una tarea cron que se ejecute a las 6:00 PM los días 15 de cada mes. [/INST] La expresión cron es 0 18 15 * *.[/END]", gestorjobs
"[INST] ¿Podrías darme una tarea cron que se active cada 10 minutos durante las horas impares del día? [/INST] La expresión cron es */10 1-23/2 * * *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se ejecute a las 8:30 AM los días 10 y 20 de cada mes. [/INST] La expresión cron es 30 8 10,20 * *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se ejecute todos los días a las 5:30 AM. [/INST] La expresión cron es 30 5 * * *.[/END]", gestorjobs
"[INST] Proporcióname una tarea cron que se active cada 45 minutos los martes y jueves. [/INST] La expresión cron es */45 * * * 2,4.[/END]", gestorjobs
"[INST] Necesito una tarea cron que se ejecute cada año el 1 de enero a las 12:00 PM. ¿Cómo se configura en cron? [/INST] La expresión cron es 0 12 1 1 *.[/END]", gestorjobs
"[INST] ¿Puedes darme una tarea cron que se ejecute cada 20 minutos durante los meses de marzo, abril y mayo? [/INST] La expresión cron es */20 * * 3-5 *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se active cada hora los días impares de cada mes. [/INST] La expresión cron es 0 * 1-31/2 * *.[/END]", gestorjobs
"[INST] ¿Podrías proporcionarme una tarea cron que se ejecute todos los días a las 11:15 PM? [/INST] La expresión cron es 15 23 * * *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se active cada 2 horas los fines de semana. [/INST] La expresión cron es 0 */2 * * 6,7.[/END]", gestorjobs
"[INST] Proporcióname una tarea cron que se ejecute a las 5:00 PM los días 15 de cada mes. [/INST] La expresión cron es 0 17 15 * *.[/END]", gestorjobs
"[INST] ¿Podrías darme una tarea cron que se active cada 10 minutos durante las horas pares del día? [/INST] La expresión cron es */10 */2 * * *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se ejecute a las 9:00 AM los días 5 y 25 de cada mes. [/INST] La expresión cron es 0 9 5,25 * *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se ejecute todos los días a las 7:45 AM. [/INST] La expresión cron es 45 7 * * *.[/END]", gestorjobs
"[INST] Proporcióname una tarea cron que se active cada 20 minutos los lunes, miércoles y viernes. [/INST] La expresión cron es */20 * * * 1,3,5.[/END]", gestorjobs
"[INST] Necesito una tarea cron que se ejecute cada año el 1 de enero a las 3:30 AM. ¿Cómo se configura en cron? [/INST] La expresión cron es 30 3 1 1 *.[/END]", gestorjobs
"[INST] ¿Puedes darme una tarea cron que se ejecute cada 15 minutos durante los meses de junio, julio y agosto? [/INST] La expresión cron es */15 * * 6-8 *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se active cada hora los días pares de cada mes. [/INST] La expresión cron es 0 * 2-31/2 * *.[/END]", gestorjobs
"[INST] ¿Podrías proporcionarme una tarea cron que se ejecute todos los días a las 10:45 PM? [/INST] La expresión cron es 45 22 * * *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se active cada 3 horas los sábados y domingos. [/INST] La expresión cron es 0 */3 * * 6,7.[/END]", gestorjobs
"[INST] Proporcióname una tarea cron que se ejecute a las 6:00 PM los días 15 de cada mes. [/INST] La expresión cron es 0 18 15 * *.[/END]", gestorjobs
"[INST] ¿Podrías darme una tarea cron que se active cada 10 minutos durante las horas impares del día? [/INST] La expresión cron es */10 1-23/2 * * *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se ejecute a las 8:30 AM los días 10 y 20 de cada mes. [/INST] La expresión cron es 30 8 10,20 * *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se ejecute todos los días a las 5:30 AM. [/INST] La expresión cron es 30 5 * * *.[/END]", gestorjobs
"[INST] Proporcióname una tarea cron que se active cada 45 minutos los martes y jueves. [/INST] La expresión cron es */45 * * * 2,4.[/END]", gestorjobs
"[INST] Necesito una tarea cron que se ejecute cada año el 1 de enero a las 12:00 PM. ¿Cómo se configura en cron? [/INST] La expresión cron es 0 12 1 1 *.[/END]", gestorjobs
"[INST] ¿Puedes darme una tarea cron que se ejecute cada 20 minutos durante los meses de marzo, abril y mayo? [/INST] La expresión cron es */20 * * 3-5 *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se active cada hora los días impares de cada mes. [/INST] La expresión cron es 0 * 1-31/2 * *.[/END]", gestorjobs
"[INST] ¿Podrías proporcionarme una tarea cron que se ejecute todos los días a las 11:15 PM? [/INST] La expresión cron es 15 23 * * *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se active cada 2 horas los fines de semana. [/INST] La expresión cron es 0 */2 * * 6,7.[/END]", gestorjobs
"[INST] Proporcióname una tarea cron que se ejecute a las 5:00 PM los días 15 de cada mes. [/INST] La expresión cron es 0 17 15 * *.[/END]", gestorjobs
"[INST] ¿Podrías darme una tarea cron que se active cada 10 minutos durante las horas pares del día? [/INST] La expresión cron es */10 */2 * * *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se ejecute a las 9:00 AM los días 5 y 25 de cada mes. [/INST] La expresión cron es 0 9 5,25 * *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se ejecute todos los días a las 7:45 AM. [/INST] La expresión cron es 45 7 * * *.[/END]", gestorjobs
"[INST] Proporcióname una tarea cron que se active cada 20 minutos los lunes, miércoles y viernes. [/INST] La expresión cron es */20 * * * 1,3,5.[/END]", gestorjobs
"[INST] Necesito una tarea cron que se ejecute cada año el 1 de enero a las 3:30 AM. ¿Cómo se configura en cron? [/INST] La expresión cron es 30 3 1 1 *.[/END]", gestorjobs
"[INST] ¿Puedes darme una tarea cron que se ejecute cada 15 minutos durante los meses de junio, julio y agosto? [/INST] La expresión cron es */15 * * 6-8 *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se active cada hora los días pares de cada mes. [/INST] La expresión cron es 0 * 2-31/2 * *.[/END]", gestorjobs
"[INST] ¿Podrías proporcionarme una tarea cron que se ejecute todos los días a las 10:45 PM? [/INST] La expresión cron es 45 22 * * *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se active cada 3 horas los sábados y domingos. [/INST] La expresión cron es 0 */3 * * 6,7.[/END]", gestorjobs
"[INST] Proporcióname una tarea cron que se ejecute a las 6:00 PM los días 15 de cada mes. [/INST] La expresión cron es 0 18 15 * *.[/END]", gestorjobs
"[INST] ¿Podrías darme una tarea cron que se active cada 10 minutos durante las horas impares del día? [/INST] La expresión cron es */10 1-23/2 * * *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se ejecute a las 8:30 AM los días 10 y 20 de cada mes. [/INST] La expresión cron es 30 8 10,20 * *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se ejecute todos los días a las 5:30 AM. [/INST] La expresión cron es 30 5 * * *.[/END]", gestorjobs
"[INST] Proporcióname una tarea cron que se active cada 45 minutos los martes y jueves. [/INST] La expresión cron es */45 * * * 2,4.[/END]", gestorjobs
"[INST] Necesito una tarea cron que se ejecute cada año el 1 de enero a las 12:00 PM. ¿Cómo se configura en cron? [/INST] La expresión cron es 0 12 1 1 *.[/END]", gestorjobs
"[INST] ¿Puedes darme una tarea cron que se ejecute cada 20 minutos durante los meses de marzo, abril y mayo? [/INST] La expresión cron es */20 * * 3-5 *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se active cada hora los días impares de cada mes. [/INST] La expresión cron es 0 * 1-31/2 * *.[/END]", gestorjobs
"[INST] ¿Podrías proporcionarme una tarea cron que se ejecute todos los días a las 11:15 PM? [/INST] La expresión cron es 15 23 * * *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se active cada 2 horas los fines de semana. [/INST] La expresión cron es 0 */2 * * 6,7.[/END]", gestorjobs
"[INST] Proporcióname una tarea cron que se ejecute a las 5:00 PM los días 15 de cada mes. [/INST] La expresión cron es 0 17 15 * *.[/END]", gestorjobs
"[INST] ¿Podrías darme una tarea cron que se active cada 10 minutos durante las horas pares del día? [/INST] La expresión cron es */10 */2 * * *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se ejecute a las 9:00 AM los días 5 y 25 de cada mes. [/INST] La expresión cron es 0 9 5,25 * *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se ejecute todos los días a las 7:45 AM. [/INST] La expresión cron es 45 7 * * *.[/END]", gestorjobs
"[INST] Proporcióname una tarea cron que se active cada 20 minutos los lunes, miércoles y viernes. [/INST] La expresión cron es */20 * * * 1,3,5.[/END]", gestorjobs
"[INST] Necesito una tarea cron que se ejecute cada año el 1 de enero a las 3:30 AM. ¿Cómo se configura en cron? [/INST] La expresión cron es 30 3 1 1 *.[/END]", gestorjobs
"[INST] ¿Puedes darme una tarea cron que se ejecute cada 15 minutos durante los meses de junio, julio y agosto? [/INST] La expresión cron es */15 * * 6-8 *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se active cada hora los días pares de cada mes. [/INST] La expresión cron es 0 * 2-31/2 * *.[/END]", gestorjobs
"[INST] ¿Podrías proporcionarme una tarea cron que se ejecute todos los días a las 10:45 PM? [/INST] La expresión cron es 45 22 * * *.[/END]", gestorjobs
"[INST] Dame una tarea cron que se active cada 3 horas los sábados y domingos. [/INST] La expresión cron es 0 */3 * * 6,7.[/END]", gestorjobs
"[INST] Proporcióname una tarea cron que se ejecute a las 6:00 PM los días 15 de cada mes. [/INST] La expresión cron es 0 18 15 * *.[/END]", gestorjobs
